Province,Country,Date,Confirmed,Active,Recovered,Deaths
West Virginia,US,2020-03-25,39.0,39.0,0.0,0.0
West Virginia,US,2020-03-26,52.0,52.0,0.0,0.0
West Virginia,US,2020-03-27,76.0,76.0,0.0,0.0
West Virginia,US,2020-03-28,96.0,96.0,0.0,0.0
West Virginia,US,2020-03-29,113.0,113.0,0.0,0.0
West Virginia,US,2020-03-30,145.0,144.0,0.0,1.0
West Virginia,US,2020-03-31,162.0,161.0,0.0,1.0
West Virginia,US,2020-04-01,191.0,190.0,0.0,1.0
West Virginia,US,2020-04-02,216.0,214.0,0.0,2.0
West Virginia,US,2020-04-03,237.0,235.0,0.0,2.0
West Virginia,US,2020-04-04,282.0,280.0,0.0,2.0
West Virginia,US,2020-04-05,324.0,321.0,0.0,3.0
West Virginia,US,2020-04-06,345.0,341.0,0.0,4.0
West Virginia,US,2020-04-07,412.0,408.0,0.0,4.0
West Virginia,US,2020-04-08,483.0,479.0,0.0,4.0
West Virginia,US,2020-04-09,514.0,509.0,0.0,5.0
West Virginia,US,2020-04-10,574.0,569.0,0.0,5.0
West Virginia,US,2020-04-11,577.0,572.0,0.0,5.0
West Virginia,US,2020-04-12,593.0,587.0,0.0,6.0
West Virginia,US,2020-04-13,611.0,603.0,0.0,8.0
West Virginia,US,2020-04-14,640.0,631.0,0.0,9.0
West Virginia,US,2020-04-15,702.0,692.0,0.0,10.0
West Virginia,US,2020-04-16,728.0,716.0,0.0,12.0
West Virginia,US,2020-04-17,775.0,759.0,0.0,16.0
West Virginia,US,2020-04-18,785.0,769.0,0.0,16.0
West Virginia,US,2020-04-19,890.0,872.0,0.0,18.0
West Virginia,US,2020-04-20,902.0,878.0,0.0,24.0
West Virginia,US,2020-04-21,908.0,882.0,0.0,26.0
West Virginia,US,2020-04-22,939.0,912.0,0.0,27.0
West Virginia,US,2020-04-23,981.0,950.0,0.0,31.0
West Virginia,US,2020-04-24,1010.0,978.0,0.0,32.0
West Virginia,US,2020-04-25,1010.0,978.0,0.0,32.0
West Virginia,US,2020-04-26,1055.0,1021.0,0.0,34.0
West Virginia,US,2020-04-27,1063.0,1029.0,0.0,34.0
West Virginia,US,2020-04-28,1095.0,1057.0,0.0,38.0
West Virginia,US,2020-04-29,1110.0,1072.0,0.0,38.0
West Virginia,US,2020-04-30,1125.0,1084.0,0.0,41.0
West Virginia,US,2020-05-01,1152.0,1106.0,0.0,46.0
West Virginia,US,2020-05-02,1185.0,1137.0,0.0,48.0
West Virginia,US,2020-05-03,1195.0,1147.0,0.0,48.0
West Virginia,US,2020-05-04,1224.0,1176.0,0.0,48.0
West Virginia,US,2020-05-05,1246.0,1198.0,0.0,48.0
West Virginia,US,2020-05-06,1242.0,1192.0,0.0,50.0
West Virginia,US,2020-05-07,1287.0,1236.0,0.0,51.0
West Virginia,US,2020-05-08,1323.0,1271.0,0.0,52.0
West Virginia,US,2020-05-09,1323.0,1271.0,0.0,52.0
West Virginia,US,2020-05-10,1360.0,1306.0,0.0,54.0
West Virginia,US,2020-05-11,1366.0,1312.0,0.0,54.0
West Virginia,US,2020-05-12,1378.0,1320.0,0.0,58.0
West Virginia,US,2020-05-13,1398.0,1340.0,0.0,58.0
West Virginia,US,2020-05-14,1427.0,1367.0,0.0,60.0
West Virginia,US,2020-05-15,1447.0,1383.0,0.0,64.0
West Virginia,US,2020-05-16,1470.0,1406.0,0.0,64.0
West Virginia,US,2020-05-17,1492.0,1425.0,0.0,67.0
West Virginia,US,2020-05-18,1502.0,1434.0,0.0,68.0
West Virginia,US,2020-05-19,1502.0,1434.0,0.0,68.0
West Virginia,US,2020-05-20,1567.0,1498.0,0.0,69.0
West Virginia,US,2020-05-21,1593.0,1523.0,0.0,70.0
West Virginia,US,2020-05-22,1705.0,1633.0,0.0,72.0
West Virginia,US,2020-05-23,1705.0,1633.0,0.0,72.0
West Virginia,US,2020-05-24,1759.0,1687.0,0.0,72.0
West Virginia,US,2020-05-25,1774.0,1702.0,0.0,72.0
West Virginia,US,2020-05-26,1774.0,1702.0,0.0,72.0
West Virginia,US,2020-05-27,1899.0,1825.0,0.0,74.0
West Virginia,US,2020-05-28,1935.0,1861.0,0.0,74.0
West Virginia,US,2020-05-29,1951.0,1877.0,0.0,74.0
West Virginia,US,2020-05-30,1989.0,1914.0,0.0,75.0
West Virginia,US,2020-05-31,2010.0,1935.0,0.0,75.0
West Virginia,US,2020-06-01,2028.0,1952.0,0.0,76.0
West Virginia,US,2020-06-02,2056.0,1978.0,0.0,78.0
West Virginia,US,2020-06-03,2077.0,1999.0,0.0,78.0
West Virginia,US,2020-06-04,2102.0,2023.0,0.0,79.0
West Virginia,US,2020-06-05,2119.0,2035.0,0.0,84.0
West Virginia,US,2020-06-06,2136.0,2052.0,0.0,84.0
West Virginia,US,2020-06-07,2144.0,2060.0,0.0,84.0
West Virginia,US,2020-06-08,2161.0,2077.0,0.0,84.0
West Virginia,US,2020-06-09,2169.0,2085.0,0.0,84.0
West Virginia,US,2020-06-10,2194.0,2109.0,0.0,85.0
West Virginia,US,2020-06-11,2217.0,2131.0,0.0,86.0
West Virginia,US,2020-06-12,2249.0,2161.0,0.0,88.0
West Virginia,US,2020-06-13,2274.0,2186.0,0.0,88.0
West Virginia,US,2020-06-14,2290.0,2202.0,0.0,88.0
West Virginia,US,2020-06-15,2322.0,2234.0,0.0,88.0
West Virginia,US,2020-06-16,2341.0,2253.0,0.0,88.0
West Virginia,US,2020-06-17,2376.0,2288.0,0.0,88.0
West Virginia,US,2020-06-18,2418.0,2330.0,0.0,88.0
West Virginia,US,2020-06-19,2468.0,2380.0,0.0,88.0
West Virginia,US,2020-06-20,2500.0,2412.0,0.0,88.0
West Virginia,US,2020-06-21,2533.0,2444.0,0.0,89.0
West Virginia,US,2020-06-22,2552.0,2463.0,0.0,89.0
West Virginia,US,2020-06-23,2593.0,2501.0,0.0,92.0
West Virginia,US,2020-06-24,2631.0,2539.0,0.0,92.0
West Virginia,US,2020-06-25,2694.0,2602.0,0.0,92.0
West Virginia,US,2020-06-26,2730.0,2638.0,0.0,92.0
West Virginia,US,2020-06-27,2782.0,2689.0,0.0,93.0
West Virginia,US,2020-06-28,2832.0,2739.0,0.0,93.0
West Virginia,US,2020-06-29,2870.0,2777.0,0.0,93.0
West Virginia,US,2020-06-30,2905.0,2812.0,0.0,93.0
West Virginia,US,2020-07-01,2979.0,2886.0,0.0,93.0
West Virginia,US,2020-07-02,3053.0,2960.0,0.0,93.0
West Virginia,US,2020-07-03,3126.0,3033.0,0.0,93.0
West Virginia,US,2020-07-04,3205.0,3111.0,0.0,94.0
West Virginia,US,2020-07-05,3262.0,3168.0,0.0,94.0
West Virginia,US,2020-07-06,3442.0,3347.0,0.0,95.0
West Virginia,US,2020-07-07,3505.0,3410.0,0.0,95.0
West Virginia,US,2020-07-08,3707.0,3612.0,0.0,95.0
West Virginia,US,2020-07-09,3826.0,3731.0,0.0,95.0
West Virginia,US,2020-07-10,3983.0,3888.0,0.0,95.0
West Virginia,US,2020-07-11,4146.0,4050.0,0.0,96.0
West Virginia,US,2020-07-12,4244.0,4148.0,0.0,96.0
West Virginia,US,2020-07-13,4313.0,4216.0,0.0,97.0
West Virginia,US,2020-07-14,4407.0,4310.0,0.0,97.0
West Virginia,US,2020-07-15,4557.0,4459.0,0.0,98.0
West Virginia,US,2020-07-16,4657.0,4558.0,0.0,99.0
West Virginia,US,2020-07-17,4783.0,4683.0,0.0,100.0
West Virginia,US,2020-07-18,4894.0,4794.0,0.0,100.0
West Virginia,US,2020-07-19,4990.0,4890.0,0.0,100.0
West Virginia,US,2020-07-20,5084.0,4984.0,0.0,100.0
West Virginia,US,2020-07-21,5172.0,5071.0,0.0,101.0
West Virginia,US,2020-07-22,5212.0,5111.0,0.0,101.0
West Virginia,US,2020-07-23,5452.0,5350.0,0.0,102.0
West Virginia,US,2020-07-24,5653.0,5550.0,0.0,103.0
West Virginia,US,2020-07-25,5775.0,5672.0,0.0,103.0
West Virginia,US,2020-07-26,5889.0,5786.0,0.0,103.0
West Virginia,US,2020-07-27,5999.0,5895.0,0.0,104.0
West Virginia,US,2020-07-28,6120.0,6012.0,0.0,108.0
West Virginia,US,2020-07-29,6277.0,6166.0,0.0,111.0
West Virginia,US,2020-07-30,6375.0,6263.0,0.0,112.0
West Virginia,US,2020-07-31,6579.0,6463.0,0.0,116.0
West Virginia,US,2020-08-01,6738.0,6622.0,0.0,116.0
West Virginia,US,2020-08-02,6858.0,6741.0,0.0,117.0
West Virginia,US,2020-08-03,6978.0,6861.0,0.0,117.0
West Virginia,US,2020-08-04,7059.0,6935.0,0.0,124.0
West Virginia,US,2020-08-05,7162.0,7038.0,0.0,124.0
West Virginia,US,2020-08-06,7278.0,7154.0,0.0,124.0
West Virginia,US,2020-08-07,7452.0,7325.0,0.0,127.0
West Virginia,US,2020-08-08,7563.0,7432.0,0.0,131.0
West Virginia,US,2020-08-09,7695.0,7556.0,0.0,139.0
West Virginia,US,2020-08-10,7757.0,7616.0,0.0,141.0
West Virginia,US,2020-08-11,7879.0,7732.0,0.0,147.0
West Virginia,US,2020-08-12,8018.0,7865.0,0.0,153.0
West Virginia,US,2020-08-13,8163.0,8010.0,0.0,153.0
West Virginia,US,2020-08-14,8277.0,8120.0,0.0,157.0
West Virginia,US,2020-08-15,8462.0,8302.0,0.0,160.0
West Virginia,US,2020-08-16,8567.0,8407.0,0.0,160.0
West Virginia,US,2020-08-17,8641.0,8481.0,0.0,160.0
West Virginia,US,2020-08-18,8738.0,8576.0,0.0,162.0
West Virginia,US,2020-08-19,8807.0,8641.0,0.0,166.0
West Virginia,US,2020-08-20,8987.0,8820.0,0.0,167.0
West Virginia,US,2020-08-21,9077.0,8906.0,0.0,171.0
West Virginia,US,2020-08-22,9185.0,9008.0,0.0,177.0
West Virginia,US,2020-08-23,9273.0,9094.0,0.0,179.0
West Virginia,US,2020-08-24,9315.0,9136.0,0.0,179.0
West Virginia,US,2020-08-25,9399.0,9212.0,0.0,187.0
West Virginia,US,2020-08-26,9544.0,9354.0,0.0,190.0
West Virginia,US,2020-08-27,9633.0,9435.0,0.0,198.0
West Virginia,US,2020-08-28,9826.0,9625.0,0.0,201.0
West Virginia,US,2020-08-29,9970.0,9755.0,0.0,215.0
West Virginia,US,2020-08-30,10109.0,9895.0,0.0,214.0
"Westchester County, NY",US,2020-03-03,1.0,1.0,0.0,0.0
"Westchester County, NY",US,2020-03-04,10.0,10.0,0.0,0.0
"Westchester County, NY",US,2020-03-05,18.0,18.0,0.0,0.0
"Westchester County, NY",US,2020-03-06,19.0,19.0,0.0,0.0
"Westchester County, NY",US,2020-03-07,57.0,57.0,0.0,0.0
"Westchester County, NY",US,2020-03-08,83.0,83.0,0.0,0.0
"Westchester County, NY",US,2020-03-09,98.0,98.0,0.0,0.0
Western Australia,Australia,2020-02-29,2.0,2.0,0.0,0.0
Western Australia,Australia,2020-03-01,2.0,1.0,0.0,1.0
Western Australia,Australia,2020-03-02,2.0,1.0,0.0,1.0
Western Australia,Australia,2020-03-03,2.0,1.0,0.0,1.0
Western Australia,Australia,2020-03-04,2.0,1.0,0.0,1.0
Western Australia,Australia,2020-03-05,3.0,2.0,0.0,1.0
Western Australia,Australia,2020-03-06,3.0,2.0,0.0,1.0
Western Australia,Australia,2020-03-07,3.0,2.0,0.0,1.0
Western Australia,Australia,2020-03-08,3.0,2.0,0.0,1.0
Western Australia,Australia,2020-03-09,4.0,3.0,0.0,1.0
Western Australia,Australia,2020-03-10,6.0,5.0,0.0,1.0
Western Australia,Australia,2020-03-11,9.0,8.0,0.0,1.0
Western Australia,Australia,2020-03-12,9.0,8.0,0.0,1.0
Western Australia,Australia,2020-03-13,14.0,13.0,0.0,1.0
Western Australia,Australia,2020-03-14,17.0,16.0,0.0,1.0
Western Australia,Australia,2020-03-15,17.0,16.0,0.0,1.0
Western Australia,Australia,2020-03-16,28.0,27.0,0.0,1.0
Western Australia,Australia,2020-03-17,31.0,30.0,0.0,1.0
Western Australia,Australia,2020-03-18,35.0,34.0,0.0,1.0
Western Australia,Australia,2020-03-19,52.0,51.0,0.0,1.0
Western Australia,Australia,2020-03-20,64.0,63.0,0.0,1.0
Western Australia,Australia,2020-03-21,90.0,89.0,0.0,1.0
Western Australia,Australia,2020-03-22,120.0,118.0,1.0,1.0
Western Australia,Australia,2020-03-23,140.0,138.0,1.0,1.0
Western Australia,Australia,2020-03-24,175.0,173.0,1.0,1.0
Western Australia,Australia,2020-03-25,175.0,173.0,1.0,1.0
Western Australia,Australia,2020-03-26,231.0,228.0,1.0,2.0
Western Australia,Australia,2020-03-27,231.0,228.0,1.0,2.0
Western Australia,Australia,2020-03-28,278.0,248.0,28.0,2.0
Western Australia,Australia,2020-03-29,311.0,281.0,28.0,2.0
Western Australia,Australia,2020-03-30,355.0,312.0,41.0,2.0
Western Australia,Australia,2020-03-31,364.0,321.0,41.0,2.0
Western Australia,Australia,2020-04-01,392.0,342.0,48.0,2.0
Western Australia,Australia,2020-04-02,400.0,334.0,64.0,2.0
Western Australia,Australia,2020-04-03,400.0,306.0,92.0,2.0
Western Australia,Australia,2020-04-04,436.0,342.0,92.0,2.0
Western Australia,Australia,2020-04-05,453.0,358.0,92.0,3.0
Western Australia,Australia,2020-04-06,460.0,294.0,162.0,4.0
Western Australia,Australia,2020-04-07,460.0,294.0,162.0,4.0
Western Australia,Australia,2020-04-08,481.0,313.0,162.0,6.0
Western Australia,Australia,2020-04-09,495.0,319.0,170.0,6.0
Western Australia,Australia,2020-04-10,506.0,297.0,203.0,6.0
Western Australia,Australia,2020-04-11,514.0,292.0,216.0,6.0
Western Australia,Australia,2020-04-12,514.0,292.0,216.0,6.0
Western Australia,Australia,2020-04-13,517.0,295.0,216.0,6.0
Western Australia,Australia,2020-04-14,527.0,270.0,251.0,6.0
Western Australia,Australia,2020-04-15,527.0,270.0,251.0,6.0
Western Australia,Australia,2020-04-16,532.0,188.0,338.0,6.0
Western Australia,Australia,2020-04-17,541.0,194.0,340.0,7.0
Western Australia,Australia,2020-04-18,541.0,194.0,340.0,7.0
Western Australia,Australia,2020-04-19,541.0,194.0,340.0,7.0
Western Australia,Australia,2020-04-20,541.0,194.0,340.0,7.0
Western Australia,Australia,2020-04-21,541.0,194.0,340.0,7.0
Western Australia,Australia,2020-04-22,541.0,194.0,340.0,7.0
Western Australia,Australia,2020-04-23,546.0,199.0,340.0,7.0
Western Australia,Australia,2020-04-24,548.0,200.0,340.0,8.0
Western Australia,Australia,2020-04-25,549.0,63.0,478.0,8.0
Western Australia,Australia,2020-04-26,549.0,55.0,486.0,8.0
Western Australia,Australia,2020-04-27,549.0,55.0,486.0,8.0
Western Australia,Australia,2020-04-28,550.0,47.0,495.0,8.0
Western Australia,Australia,2020-04-29,551.0,36.0,507.0,8.0
Western Australia,Australia,2020-04-30,551.0,36.0,507.0,8.0
Western Australia,Australia,2020-05-01,551.0,32.0,511.0,8.0
Western Australia,Australia,2020-05-02,551.0,23.0,520.0,8.0
Western Australia,Australia,2020-05-03,551.0,19.0,523.0,9.0
Western Australia,Australia,2020-05-04,551.0,14.0,528.0,9.0
Western Australia,Australia,2020-05-05,551.0,14.0,528.0,9.0
Western Australia,Australia,2020-05-06,551.0,14.0,528.0,9.0
Western Australia,Australia,2020-05-07,552.0,9.0,534.0,9.0
Western Australia,Australia,2020-05-08,552.0,9.0,534.0,9.0
Western Australia,Australia,2020-05-09,552.0,7.0,536.0,9.0
Western Australia,Australia,2020-05-10,552.0,7.0,536.0,9.0
Western Australia,Australia,2020-05-11,553.0,8.0,536.0,9.0
Western Australia,Australia,2020-05-12,553.0,7.0,537.0,9.0
Western Australia,Australia,2020-05-13,552.0,5.0,538.0,9.0
Western Australia,Australia,2020-05-14,552.0,5.0,538.0,9.0
Western Australia,Australia,2020-05-15,552.0,5.0,538.0,9.0
Western Australia,Australia,2020-05-16,553.0,3.0,541.0,9.0
Western Australia,Australia,2020-05-17,554.0,2.0,543.0,9.0
Western Australia,Australia,2020-05-18,557.0,3.0,545.0,9.0
Western Australia,Australia,2020-05-19,557.0,3.0,545.0,9.0
Western Australia,Australia,2020-05-20,557.0,3.0,545.0,9.0
Western Australia,Australia,2020-05-21,557.0,3.0,545.0,9.0
Western Australia,Australia,2020-05-22,557.0,3.0,545.0,9.0
Western Australia,Australia,2020-05-23,560.0,2.0,549.0,9.0
Western Australia,Australia,2020-05-24,560.0,2.0,549.0,9.0
Western Australia,Australia,2020-05-25,564.0,6.0,549.0,9.0
Western Australia,Australia,2020-05-26,570.0,12.0,549.0,9.0
Western Australia,Australia,2020-05-27,570.0,12.0,549.0,9.0
Western Australia,Australia,2020-05-28,577.0,18.0,550.0,9.0
Western Australia,Australia,2020-05-29,585.0,25.0,551.0,9.0
Western Australia,Australia,2020-05-30,586.0,25.0,552.0,9.0
Western Australia,Australia,2020-05-31,589.0,28.0,552.0,9.0
Western Australia,Australia,2020-06-01,591.0,29.0,553.0,9.0
Western Australia,Australia,2020-06-02,592.0,30.0,553.0,9.0
Western Australia,Australia,2020-06-03,592.0,26.0,557.0,9.0
Western Australia,Australia,2020-06-04,592.0,26.0,557.0,9.0
Western Australia,Australia,2020-06-05,596.0,30.0,557.0,9.0
Western Australia,Australia,2020-06-06,599.0,31.0,559.0,9.0
Western Australia,Australia,2020-06-07,599.0,31.0,559.0,9.0
Western Australia,Australia,2020-06-08,599.0,30.0,560.0,9.0
Western Australia,Australia,2020-06-09,599.0,30.0,560.0,9.0
Western Australia,Australia,2020-06-10,601.0,21.0,571.0,9.0
Western Australia,Australia,2020-06-11,602.0,18.0,575.0,9.0
Western Australia,Australia,2020-06-12,602.0,18.0,575.0,9.0
Western Australia,Australia,2020-06-13,602.0,11.0,582.0,9.0
Western Australia,Australia,2020-06-14,602.0,2.0,591.0,9.0
Western Australia,Australia,2020-06-15,602.0,2.0,591.0,9.0
Western Australia,Australia,2020-06-16,602.0,1.0,592.0,9.0
Western Australia,Australia,2020-06-17,603.0,2.0,592.0,9.0
Western Australia,Australia,2020-06-18,603.0,2.0,592.0,9.0
Western Australia,Australia,2020-06-19,604.0,3.0,592.0,9.0
Western Australia,Australia,2020-06-20,605.0,3.0,593.0,9.0
Western Australia,Australia,2020-06-21,605.0,3.0,593.0,9.0
Western Australia,Australia,2020-06-22,607.0,4.0,594.0,9.0
Western Australia,Australia,2020-06-23,607.0,4.0,594.0,9.0
Western Australia,Australia,2020-06-24,608.0,4.0,595.0,9.0
Western Australia,Australia,2020-06-25,608.0,4.0,595.0,9.0
Western Australia,Australia,2020-06-26,608.0,4.0,595.0,9.0
Western Australia,Australia,2020-06-27,609.0,5.0,595.0,9.0
Western Australia,Australia,2020-06-28,609.0,5.0,595.0,9.0
Western Australia,Australia,2020-06-29,611.0,4.0,598.0,9.0
Western Australia,Australia,2020-06-30,611.0,4.0,598.0,9.0
Western Australia,Australia,2020-07-01,611.0,4.0,598.0,9.0
Western Australia,Australia,2020-07-02,611.0,4.0,598.0,9.0
Western Australia,Australia,2020-07-03,611.0,4.0,598.0,9.0
Western Australia,Australia,2020-07-04,612.0,3.0,600.0,9.0
Western Australia,Australia,2020-07-05,618.0,9.0,600.0,9.0
Western Australia,Australia,2020-07-06,621.0,12.0,600.0,9.0
Western Australia,Australia,2020-07-07,624.0,13.0,602.0,9.0
Western Australia,Australia,2020-07-08,624.0,13.0,602.0,9.0
Western Australia,Australia,2020-07-09,627.0,16.0,602.0,9.0
Western Australia,Australia,2020-07-10,634.0,21.0,604.0,9.0
Western Australia,Australia,2020-07-11,635.0,22.0,604.0,9.0
Western Australia,Australia,2020-07-12,635.0,20.0,606.0,9.0
Western Australia,Australia,2020-07-13,636.0,21.0,606.0,9.0
Western Australia,Australia,2020-07-14,636.0,21.0,606.0,9.0
Western Australia,Australia,2020-07-15,646.0,27.0,610.0,9.0
Western Australia,Australia,2020-07-16,646.0,27.0,610.0,9.0
Western Australia,Australia,2020-07-17,651.0,25.0,617.0,9.0
Western Australia,Australia,2020-07-18,651.0,24.0,618.0,9.0
Western Australia,Australia,2020-07-19,651.0,20.0,622.0,9.0
Western Australia,Australia,2020-07-20,651.0,17.0,625.0,9.0
Western Australia,Australia,2020-07-21,651.0,17.0,625.0,9.0
Western Australia,Australia,2020-07-22,654.0,14.0,631.0,9.0
Western Australia,Australia,2020-07-23,654.0,14.0,631.0,9.0
Western Australia,Australia,2020-07-24,656.0,5.0,642.0,9.0
Western Australia,Australia,2020-07-25,658.0,5.0,644.0,9.0
Western Australia,Australia,2020-07-26,658.0,2.0,647.0,9.0
Western Australia,Australia,2020-07-27,659.0,3.0,647.0,9.0
Western Australia,Australia,2020-07-28,661.0,5.0,647.0,9.0
Western Australia,Australia,2020-07-29,661.0,5.0,647.0,9.0
Western Australia,Australia,2020-07-30,665.0,6.0,650.0,9.0
Western Australia,Australia,2020-07-31,666.0,7.0,650.0,9.0
Western Australia,Australia,2020-08-01,641.0,-20.0,652.0,9.0
Western Australia,Australia,2020-08-02,669.0,6.0,654.0,9.0
Western Australia,Australia,2020-08-03,669.0,6.0,654.0,9.0
Western Australia,Australia,2020-08-04,670.0,7.0,654.0,9.0
Western Australia,Australia,2020-08-05,670.0,7.0,654.0,9.0
Western Australia,Australia,2020-08-06,642.0,6.0,627.0,9.0
Western Australia,Australia,2020-08-07,642.0,5.0,628.0,9.0
Western Australia,Australia,2020-08-08,642.0,4.0,629.0,9.0
Western Australia,Australia,2020-08-09,642.0,4.0,629.0,9.0
Western Australia,Australia,2020-08-10,642.0,3.0,630.0,9.0
Western Australia,Australia,2020-08-11,642.0,1.0,632.0,9.0
Western Australia,Australia,2020-08-12,644.0,3.0,632.0,9.0
Western Australia,Australia,2020-08-13,645.0,4.0,632.0,9.0
Western Australia,Australia,2020-08-14,646.0,5.0,632.0,9.0
Western Australia,Australia,2020-08-15,646.0,4.0,633.0,9.0
Western Australia,Australia,2020-08-16,646.0,4.0,633.0,9.0
Western Australia,Australia,2020-08-17,647.0,5.0,633.0,9.0
Western Australia,Australia,2020-08-18,647.0,5.0,633.0,9.0
Western Australia,Australia,2020-08-19,651.0,9.0,633.0,9.0
Western Australia,Australia,2020-08-20,651.0,9.0,633.0,9.0
Western Australia,Australia,2020-08-21,651.0,9.0,633.0,9.0
Western Australia,Australia,2020-08-22,652.0,9.0,634.0,9.0
Western Australia,Australia,2020-08-23,652.0,9.0,634.0,9.0
Western Australia,Australia,2020-08-24,653.0,9.0,635.0,9.0
Western Australia,Australia,2020-08-25,653.0,8.0,636.0,9.0
Western Australia,Australia,2020-08-26,653.0,7.0,637.0,9.0
Western Australia,Australia,2020-08-27,655.0,9.0,637.0,9.0
Western Australia,Australia,2020-08-28,655.0,9.0,637.0,9.0
Western Australia,Australia,2020-08-29,655.0,5.0,641.0,9.0
Western Australia,Australia,2020-08-30,655.0,5.0,641.0,9.0
"Williamson County, TN",US,2020-03-05,1.0,1.0,0.0,0.0
"Williamson County, TN",US,2020-03-06,1.0,1.0,0.0,0.0
"Williamson County, TN",US,2020-03-07,1.0,1.0,0.0,0.0
"Williamson County, TN",US,2020-03-08,1.0,1.0,0.0,0.0
"Williamson County, TN",US,2020-03-09,1.0,1.0,0.0,0.0
Wisconsin,US,2020-03-10,3.0,2.0,1.0,0.0
Wisconsin,US,2020-03-11,6.0,5.0,1.0,0.0
Wisconsin,US,2020-03-12,8.0,7.0,1.0,0.0
Wisconsin,US,2020-03-13,19.0,18.0,1.0,0.0
Wisconsin,US,2020-03-14,27.0,26.0,1.0,0.0
Wisconsin,US,2020-03-15,32.0,31.0,1.0,0.0
Wisconsin,US,2020-03-16,47.0,46.0,1.0,0.0
Wisconsin,US,2020-03-17,72.0,71.0,1.0,0.0
Wisconsin,US,2020-03-18,92.0,92.0,0.0,0.0
Wisconsin,US,2020-03-19,159.0,159.0,0.0,0.0
Wisconsin,US,2020-03-20,207.0,204.0,0.0,3.0
Wisconsin,US,2020-03-21,282.0,278.0,0.0,4.0
Wisconsin,US,2020-03-22,381.0,377.0,0.0,4.0
Wisconsin,US,2020-03-23,425.0,420.0,0.0,5.0
Wisconsin,US,2020-03-24,481.0,476.0,0.0,5.0
Wisconsin,US,2020-03-25,621.0,614.0,0.0,7.0
Wisconsin,US,2020-03-26,728.0,718.0,0.0,10.0
Wisconsin,US,2020-03-27,926.0,912.0,0.0,14.0
Wisconsin,US,2020-03-28,1055.0,1038.0,0.0,17.0
Wisconsin,US,2020-03-29,1164.0,1146.0,0.0,18.0
Wisconsin,US,2020-03-30,1230.0,1210.0,0.0,20.0
Wisconsin,US,2020-03-31,1412.0,1387.0,0.0,25.0
Wisconsin,US,2020-04-01,1556.0,1529.0,0.0,27.0
Wisconsin,US,2020-04-02,1748.0,1710.0,0.0,38.0
Wisconsin,US,2020-04-03,2012.0,1961.0,0.0,51.0
Wisconsin,US,2020-04-04,2030.0,1976.0,0.0,54.0
Wisconsin,US,2020-04-05,2320.0,2246.0,0.0,74.0
Wisconsin,US,2020-04-06,2449.0,2371.0,0.0,78.0
Wisconsin,US,2020-04-07,2578.0,2486.0,0.0,92.0
Wisconsin,US,2020-04-08,2710.0,2610.0,0.0,100.0
Wisconsin,US,2020-04-09,2886.0,2775.0,0.0,111.0
Wisconsin,US,2020-04-10,3068.0,2940.0,0.0,128.0
Wisconsin,US,2020-04-11,3213.0,3076.0,0.0,137.0
Wisconsin,US,2020-04-12,3341.0,3197.0,0.0,144.0
Wisconsin,US,2020-04-13,3428.0,3274.0,0.0,154.0
Wisconsin,US,2020-04-14,3555.0,3385.0,0.0,170.0
Wisconsin,US,2020-04-15,3721.0,3538.0,0.0,183.0
Wisconsin,US,2020-04-16,3875.0,3678.0,0.0,197.0
Wisconsin,US,2020-04-17,4053.0,3847.0,0.0,206.0
Wisconsin,US,2020-04-18,4199.0,3987.0,0.0,212.0
Wisconsin,US,2020-04-19,4346.0,4126.0,0.0,220.0
Wisconsin,US,2020-04-20,4499.0,4269.0,0.0,230.0
Wisconsin,US,2020-04-21,4625.0,4381.0,0.0,244.0
Wisconsin,US,2020-04-22,4845.0,4597.0,0.0,248.0
Wisconsin,US,2020-04-23,5052.0,4794.0,0.0,258.0
Wisconsin,US,2020-04-24,5356.0,5093.0,0.0,263.0
Wisconsin,US,2020-04-25,5687.0,5421.0,0.0,266.0
Wisconsin,US,2020-04-26,5912.0,5640.0,0.0,272.0
Wisconsin,US,2020-04-27,6081.0,5800.0,0.0,281.0
Wisconsin,US,2020-04-28,6289.0,5989.0,0.0,300.0
Wisconsin,US,2020-04-29,6520.0,6212.0,0.0,308.0
Wisconsin,US,2020-04-30,6854.0,6538.0,0.0,316.0
Wisconsin,US,2020-05-01,7314.0,6987.0,0.0,327.0
Wisconsin,US,2020-05-02,7660.0,7326.0,0.0,334.0
Wisconsin,US,2020-05-03,7964.0,7625.0,0.0,339.0
Wisconsin,US,2020-05-04,8236.0,7896.0,0.0,340.0
Wisconsin,US,2020-05-05,8566.0,8213.0,0.0,353.0
Wisconsin,US,2020-05-06,8901.0,8539.0,0.0,362.0
Wisconsin,US,2020-05-07,9215.0,8841.0,0.0,374.0
Wisconsin,US,2020-05-08,9590.0,9206.0,0.0,384.0
Wisconsin,US,2020-05-09,9939.0,9541.0,0.0,398.0
Wisconsin,US,2020-05-10,10219.0,9819.0,0.0,400.0
Wisconsin,US,2020-05-11,10418.0,10009.0,0.0,409.0
Wisconsin,US,2020-05-12,10611.0,10193.0,0.0,418.0
Wisconsin,US,2020-05-13,10902.0,10481.0,0.0,421.0
Wisconsin,US,2020-05-14,11275.0,10841.0,0.0,434.0
Wisconsin,US,2020-05-15,11685.0,11240.0,0.0,445.0
Wisconsin,US,2020-05-16,12187.0,11734.0,0.0,453.0
